year,month,day,hour,minute,Celsius,PAH,PAH-24,PAH-12,PAH-6,PAH-3,PAH-1,PAH+1,PAH+2,PAH+3,PAH+4,PAH+6,PAH+12,PAH+24
2019,4,4,13,0,9.438888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,13,15,9.438888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,13,30,9.438888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,13,45,9.438888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,14,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,14,15,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,14,30,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,14,45,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,15,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,15,15,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,15,30,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,15,45,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,16,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,16,15,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,16,30,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,16,45,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,17,0,10.16111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,17,15,10.16111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,17,30,10.16111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,17,45,10.16111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,18,0,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,18,15,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,18,30,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,18,45,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,19,0,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,19,15,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,19,30,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,19,45,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,20,0,8.961111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,20,15,8.961111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,20,30,8.961111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,20,45,8.961111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,21,0,8.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,21,15,8.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,21,30,8.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,21,45,8.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,22,0,8.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,22,15,8.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,22,30,8.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,22,45,8.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,23,0,8.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,23,15,8.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,23,30,8.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,4,23,45,8.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,0,0,7.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,0,15,7.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,0,30,7.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,0,45,7.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,1,0,7.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,1,15,7.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,1,30,7.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,1,45,7.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,2,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,2,15,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,2,30,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,2,45,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,3,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,3,30,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,3,45,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,4,0,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,4,15,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,4,30,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,4,45,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,5,0,7.522222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,5,15,7.522222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,5,30,7.522222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,5,45,7.522222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,6,0,7.316666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,6,15,7.316666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,6,30,7.316666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,6,45,7.316666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,7,0,7.316666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,7,15,7.316666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,7,30,7.316666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,7,45,7.316666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,8,0,7.988888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,8,15,7.988888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,8,30,7.988888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,8,45,7.988888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,9,0,8.505555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,9,15,8.505555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,9,30,8.505555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,9,45,8.505555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,10,0,8.505555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,10,15,8.505555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,10,30,8.505555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,10,45,8.505555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,11,0,9.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,11,30,9.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,11,45,9.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,12,0,10.89444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,12,15,10.89444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,12,30,10.89444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,12,45,10.89444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,13,0,10.89444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,13,15,10.89444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,13,30,10.89444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,13,45,10.89444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,14,0,11.26111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,14,15,11.26111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,14,30,11.26111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,14,45,11.26111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,15,0,11.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,15,15,11.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,15,30,11.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,15,45,11.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,16,0,11.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,16,15,11.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,16,30,11.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,16,45,11.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,17,0,10.32222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,17,15,10.32222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,17,30,10.32222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,17,45,10.32222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,18,0,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,18,15,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,18,30,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,18,45,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,19,0,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,19,15,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,19,30,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,19,45,9.727777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,20,0,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,20,15,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,20,30,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,20,45,8.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,21,0,8.344444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,21,15,8.344444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,21,30,8.344444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,21,45,8.344444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,22,0,8.344444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,22,15,8.344444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,22,30,8.344444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,22,45,8.344444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,23,0,7.988888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,23,15,7.988888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,23,30,7.988888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,5,23,45,7.988888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,0,0,7.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,0,15,7.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,0,30,7.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,0,45,7.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,1,0,7.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,1,15,7.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,1,30,7.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,1,45,7.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,2,0,7.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,2,15,7.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,2,30,7.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,2,45,7.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,3,0,7.372222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,3,30,7.372222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,3,45,7.372222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,4,0,7.372222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,4,15,7.372222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,4,30,7.372222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,4,45,7.372222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,5,0,7.244444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,5,15,7.244444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,5,30,7.244444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,5,45,7.244444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,6,0,7.072222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,6,15,7.072222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,6,30,7.072222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,6,45,7.072222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,7,0,7.072222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,7,15,7.072222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,7,30,7.072222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,7,45,7.072222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,8,0,7.472222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,8,15,7.472222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,8,30,7.472222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,8,45,7.472222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,9,0,7.855555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,9,15,7.855555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,9,30,7.855555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,9,45,7.855555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,10,0,7.855555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,10,15,7.855555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,10,30,7.855555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,10,45,7.855555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,11,0,9.094444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,11,15,9.094444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,11,30,9.094444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,11,45,9.094444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,12,0,10.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,12,15,10.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,12,30,10.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,12,45,10.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,13,0,10.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,13,15,10.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,13,30,10.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,13,45,10.21666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,14,0,11.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,14,15,11.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,14,30,11.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,14,45,11.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,15,0,11.28888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,15,15,11.28888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,15,30,11.28888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,15,45,11.28888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,16,0,11.28888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,16,15,11.28888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,16,30,11.28888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,16,45,11.28888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,17,0,11.02777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,17,15,11.02777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,17,30,11.02777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,17,45,11.02777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,18,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,18,15,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,18,30,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,18,45,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,19,0,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,19,15,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,19,30,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,19,45,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,20,0,9.461111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,20,15,9.461111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,20,30,9.461111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,20,45,9.461111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,21,0,8.905555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,21,15,8.905555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,21,30,8.905555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,21,45,8.905555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,22,30,8.905555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,22,45,8.905555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,23,0,8.161111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,23,15,8.161111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,23,30,8.161111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,6,23,45,8.161111111,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,0,0,7.383333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,0,15,7.383333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,0,30,7.383333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,0,45,7.383333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,1,0,7.383333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,1,15,7.383333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,1,30,7.383333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,1,45,7.383333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,2,0,7.288888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,2,15,7.288888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,2,30,7.288888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,2,45,7.288888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,3,0,7.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,3,30,7.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,3,45,7.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,4,0,7.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,4,15,7.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,4,30,7.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,4,45,7.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,5,0,7.305555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,5,15,7.305555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,5,30,7.305555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,5,45,7.305555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,6,0,7.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,6,15,7.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,6,30,7.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,6,45,7.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,7,0,7.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,7,15,7.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,7,30,7.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,7,45,7.433333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,8,0,7.744444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,8,15,7.744444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,8,30,7.744444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,8,45,7.744444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,9,0,7.994444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,9,15,7.994444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,9,30,7.994444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,9,45,7.994444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,10,0,7.994444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,10,15,7.994444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,10,30,7.994444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,10,45,7.994444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,11,0,8.805555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,11,15,8.805555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,11,30,8.805555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,11,45,8.805555556,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,12,0,9.927777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,12,15,9.927777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,12,30,9.927777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,12,45,9.927777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,13,0,9.927777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,13,15,9.927777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,13,30,9.927777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,13,45,9.927777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,14,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,14,15,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,14,30,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,14,45,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,15,0,9.588888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,15,15,9.588888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,15,30,9.588888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,15,45,9.588888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,16,0,9.588888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,16,15,9.588888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,16,30,9.588888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,16,45,9.588888889,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,17,0,8.922222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,17,15,8.922222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,17,30,8.922222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,17,45,8.922222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,18,0,8.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,18,15,8.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,18,30,8.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,18,45,8.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,19,0,8.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,19,15,8.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,19,30,8.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,19,45,8.527777778,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,20,0,8.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,20,15,8.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,20,30,8.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,20,45,8.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,21,0,7.844444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,21,15,7.844444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,21,30,7.844444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,21,45,7.844444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,22,0,7.844444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,22,15,7.844444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,22,30,7.844444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,22,45,7.844444444,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,23,0,7.472222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,23,15,7.472222222,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,4,7,23,30,7.472222222,0,0,0,0,0,0,0,0,0,0,0,0,0
